condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5;
4;5f428e5cea3135095f68b561;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.0;
4;5f428e5cea3135095f68b561;content_based_unbiased;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.0;
4;5f428e5cea3135095f68b561;content_based_unbiased;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.0;
4;5f428e5cea3135095f68b561;content_based_unbiased;3;4;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.0;
4;5f428e5cea3135095f68b561;content_based_unbiased;3;5;390;Roasted Duck bowl with fried peppers;D;2;2.0;
4;5f428e5cea3135095f68b561;multistakeholder;1;1;54;Turkey with sweet potatoes & vegetables;A;5;4.6;
4;5f428e5cea3135095f68b561;multistakeholder;1;2;7;Duck with pasta and asparagus;A;5;4.6;
4;5f428e5cea3135095f68b561;multistakeholder;1;3;6;Chicken barley plate with bell peppers;A;5;4.6;
4;5f428e5cea3135095f68b561;multistakeholder;1;4;25;Chicken with broccoli & wild rice;A;5;4.6;
4;5f428e5cea3135095f68b561;multistakeholder;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;4.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;1;1;264;Beef with fried rice and cauliflower;C;3;2.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;1;2;358;Pork belly loaded fries plate with sweet corn;C;3;2.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;1;3;436;Buttery Pork over mac and cheese;D;2;2.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;1;4;337;Chicken and broccoli loaded fries mix;C;3;2.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;1;5;376;Tangy Sausage over creamy pasta;D;2;2.6;
4;5f8aa207fb62d0000838847c;content_based_unbiased;2;1;461;Pork garlic butter noodles plate with zucchini;D;2;1.8;
4;5f8aa207fb62d0000838847c;content_based_unbiased;2;2;476;Beef garlic butter noodles plate with fried onions;D;2;1.8;
4;5f8aa207fb62d0000838847c;content_based_unbiased;2;3;450;Veal with butter rice, spinach & fried eggplant;D;2;1.8;
4;5f8aa207fb62d0000838847c;content_based_unbiased;2;4;464;Crispy Beef over butter rice;D;2;1.8;
4;5f8aa207fb62d0000838847c;content_based_unbiased;2;5;541;Beef and buttered corn butter rice mix;E;1;1.8;
4;5f8aa207fb62d0000838847c;content_based_unbiased;3;1;387;Roasted Veal bowl with caramelized onions;D;2;2.0;
4;5f8aa207fb62d0000838847c;content_based_unbiased;3;2;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0;
4;5f8aa207fb62d0000838847c;content_based_unbiased;3;3;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;2.0;
4;5f8aa207fb62d0000838847c;content_based_unbiased;3;4;479;Tangy Pork belly over butter rice;D;2;2.0;
4;5f8aa207fb62d0000838847c;content_based_unbiased;3;5;413;Veal with mac and cheese and tomatoes;D;2;2.0;
4;5f8aa207fb62d0000838847c;multistakeholder;1;1;264;Beef with fried rice and cauliflower;C;3;4.0;
4;5f8aa207fb62d0000838847c;multistakeholder;1;2;13;Veal barley plate with onions;A;5;4.0;
4;5f8aa207fb62d0000838847c;multistakeholder;1;3;358;Pork belly loaded fries plate with sweet corn;C;3;4.0;
4;5f8aa207fb62d0000838847c;multistakeholder;1;4;225;Meatballs with bulgur, sweet corn, broccoli & onions;B;4;4.0;
4;5f8aa207fb62d0000838847c;multistakeholder;1;5;68;Roasted ham with bulgur & vegetables;A;5;4.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;1;1;468;Cheese omelette and sweet corn butter rice mix;D;2;3.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;1;2;291;Cheese omelette bowl with beetroot;C;3;3.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;1;3;308;Lentils in soy sauce over loaded fries;C;3;3.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;1;4;188;Tempeh in lemon herb sauce over pasta;B;4;3.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;1;5;349;Black beans fried rice plate with leeks;C;3;3.0;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;2;1;420;Fried tofu with buttery mashed potatoes, celery & spinach;D;2;2.6;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;2;2;336;Fried tofu over creamy pasta with spinach and eggplant;C;3;2.6;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;2;3;385;Lentils with fried eggplant & garlic butter noodles;D;2;2.6;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;2;4;313;Tangy Chickpeas over pasta;C;3;2.6;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;2;5;290;Tempeh in ginger soy glaze over mac and cheese;C;3;2.6;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;3;1;302;Black beans with polenta, spinach, eggplant & leeks;C;3;2.8;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;3;2;334;Tempeh in ranch sauce over polenta;C;3;2.8;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;3;3;335;Mediterranean Cheese omelette with asparagus & potatoes;C;3;2.8;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;3;4;353;Black beans with pasta, carrots, spinach & roasted garlic;C;3;2.8;
4;5fb6a1222d290f0a260c08e3;content_based_unbiased;3;5;448;Paneer with creamy pasta & vegetables;D;2;2.8;
4;5fb6a1222d290f0a260c08e3;multistakeholder;1;1;188;Tempeh in lemon herb sauce over pasta;B;4;4.4;
4;5fb6a1222d290f0a260c08e3;multistakeholder;1;2;9;Tangy Kidney beans over rice;A;5;4.4;
4;5fb6a1222d290f0a260c08e3;multistakeholder;1;3;47;Herb Paneer bowl with spinach;A;5;4.4;
4;5fb6a1222d290f0a260c08e3;multistakeholder;1;4;291;Cheese omelette bowl with beetroot;C;3;4.4;
4;5fb6a1222d290f0a260c08e3;multistakeholder;1;5;98;Tofu quinoa plate with squash;A;5;4.4;
4;5fbf90f025a567296d943c7e;content_based_unbiased;1;1;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;1;2;345;Smoked turkey fried rice plate with peas;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;1;3;247;Chicken in soy sauce over creamy pasta;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;1;4;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;2;1;279;Duck brown rice plate with mushrooms;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;2;2;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;2;3;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;2;5;300;Sesame Smoked turkey over bulgur;C;3;3.0;
4;5fbf90f025a567296d943c7e;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.4;
4;5fbf90f025a567296d943c7e;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4;
4;5fbf90f025a567296d943c7e;content_based_unbiased;3;3;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.4;
4;5fbf90f025a567296d943c7e;content_based_unbiased;3;4;214;Duck in lemon herb sauce over bulgur;B;4;2.4;
4;5fbf90f025a567296d943c7e;content_based_unbiased;3;5;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.4;
4;5fbf90f025a567296d943c7e;multistakeholder;1;1;7;Duck with pasta and asparagus;A;5;4.6;
4;5fbf90f025a567296d943c7e;multistakeholder;1;2;6;Chicken barley plate with bell peppers;A;5;4.6;
4;5fbf90f025a567296d943c7e;multistakeholder;1;3;54;Turkey with sweet potatoes & vegetables;A;5;4.6;
4;5fbf90f025a567296d943c7e;multistakeholder;1;4;25;Chicken with broccoli & wild rice;A;5;4.6;
4;5fbf90f025a567296d943c7e;multistakeholder;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;4.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;1;1;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;1;2;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;2.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;1;4;552;Creamy chicken with butter rice & vegetables;E;1;2.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;1;5;345;Smoked turkey fried rice plate with peas;C;3;2.6;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;2;1;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.0;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;2;3;279;Duck brown rice plate with mushrooms;C;3;3.0;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;2;4;300;Sesame Smoked turkey over bulgur;C;3;3.0;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;2;5;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.4;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.4;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;3;4;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.4;
4;5fd5ef3cb8ec2745c10454e3;content_based_unbiased;3;5;214;Duck in lemon herb sauce over bulgur;B;4;2.4;
4;5fd5ef3cb8ec2745c10454e3;multistakeholder;1;1;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.4;
4;5fd5ef3cb8ec2745c10454e3;multistakeholder;1;2;25;Chicken with broccoli & wild rice;A;5;4.4;
4;5fd5ef3cb8ec2745c10454e3;multistakeholder;1;3;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;4.4;
4;5fd5ef3cb8ec2745c10454e3;multistakeholder;1;4;229;Smoked turkey in tomato sauce over potatoes;B;4;4.4;
4;5fd5ef3cb8ec2745c10454e3;multistakeholder;1;5;76;Meatballs over wild rice;A;5;4.4;
4;603f581f15614a0e86a13823;content_based_unbiased;1;1;468;Cheese omelette and sweet corn butter rice mix;D;2;2.4;
4;603f581f15614a0e86a13823;content_based_unbiased;1;2;284;Cheese omelette bowl with kale;C;3;2.4;
4;603f581f15614a0e86a13823;content_based_unbiased;1;3;349;Black beans fried rice plate with leeks;C;3;2.4;
4;603f581f15614a0e86a13823;content_based_unbiased;1;4;308;Lentils in soy sauce over loaded fries;C;3;2.4;
4;603f581f15614a0e86a13823;content_based_unbiased;1;5;591;Zesty Black beans over garlic butter noodles;E;1;2.4;
4;603f581f15614a0e86a13823;content_based_unbiased;2;1;321;Chickpeas in chimichurri over polenta;C;3;3.0;
4;603f581f15614a0e86a13823;content_based_unbiased;2;2;313;Tangy Chickpeas over pasta;C;3;3.0;
4;603f581f15614a0e86a13823;content_based_unbiased;2;3;346;Paneer in four cheese sauce over couscous;C;3;3.0;
4;603f581f15614a0e86a13823;content_based_unbiased;2;4;276;Kidney beans with sweet potatoes, celery, onions & peas;C;3;3.0;
4;603f581f15614a0e86a13823;content_based_unbiased;2;5;290;Tempeh in ginger soy glaze over mac and cheese;C;3;3.0;
4;603f581f15614a0e86a13823;content_based_unbiased;3;1;488;Kidney beans and buttered corn loaded fries mix;E;1;2.6;
4;603f581f15614a0e86a13823;content_based_unbiased;3;2;317;Cheesy chickpeas with potatoes & roasted garlic;C;3;2.6;
4;603f581f15614a0e86a13823;content_based_unbiased;3;3;353;Black beans with pasta, carrots, spinach & roasted garlic;C;3;2.6;
4;603f581f15614a0e86a13823;content_based_unbiased;3;4;334;Tempeh in ranch sauce over polenta;C;3;2.6;
4;603f581f15614a0e86a13823;content_based_unbiased;3;5;305;Tofu with creamy pasta, broccoli & cabbage;C;3;2.6;
4;603f581f15614a0e86a13823;multistakeholder;1;1;14;Crispy Kidney beans over polenta;A;5;4.4;
4;603f581f15614a0e86a13823;multistakeholder;1;2;112;Smoky Seitan bowl with peas;A;5;4.4;
4;603f581f15614a0e86a13823;multistakeholder;1;3;47;Herb Paneer bowl with spinach;A;5;4.4;
4;603f581f15614a0e86a13823;multistakeholder;1;4;284;Cheese omelette bowl with kale;C;3;4.4;
4;603f581f15614a0e86a13823;multistakeholder;1;5;187;Eggs over quinoa;B;4;4.4;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;1;1;499;Sausage with mac and cheese and broccoli;E;1;1.2;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;1;2;590;Crispy Veal over buttery mashed potatoes;E;1;1.2;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;1;3;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.2;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;1;4;376;Tangy Sausage over creamy pasta;D;2;1.2;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;1;5;494;Meatballs in cream sauce over garlic butter noodles;E;1;1.2;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;2;1;491;Meatballs and loaded fries mix;E;1;2.0;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;2;2;572;Roasted ham and spinach mac and cheese mix;E;1;2.0;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;2;3;541;Beef and buttered corn butter rice mix;E;1;2.0;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;2;4;430;Sausage and asparagus fried rice mix;D;2;2.0;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;2;5;106;Steak strips with barley, asparagus, mushrooms & cabbage;A;5;2.0;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;3;1;524;Sausage with garlic butter noodles & vegetables;E;1;1.4;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;3;2;477;Creamy Lamb bowl with caramelized onions;D;2;1.4;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;3;3;596;Pork in four cheese sauce over butter rice;E;1;1.4;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;3;4;446;Veal and spinach cheesy potatoes mix;D;2;1.4;
4;60455b1578f6f36a3e8ea81c;content_based_unbiased;3;5;533;Steak strips and tomatoes fried rice mix;E;1;1.4;
4;60455b1578f6f36a3e8ea81c;multistakeholder;1;1;13;Veal barley plate with onions;A;5;3.4;
4;60455b1578f6f36a3e8ea81c;multistakeholder;1;2;68;Roasted ham with bulgur & vegetables;A;5;3.4;
4;60455b1578f6f36a3e8ea81c;multistakeholder;1;3;210;Smoky meatballs with bulgur, green beans & sweet corn;B;4;3.4;
4;60455b1578f6f36a3e8ea81c;multistakeholder;1;4;376;Tangy Sausage over creamy pasta;D;2;3.4;
4;60455b1578f6f36a3e8ea81c;multistakeholder;1;5;499;Sausage with mac and cheese and broccoli;E;1;3.4;
4;60550a71aee87e2f54a9062a;content_based_unbiased;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;1;2;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;1;3;418;Roasted whitefish over fried rice;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;1;4;407;Tuna with loaded fries, zucchini & fried peppers;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;1;5;97;Seared tuna over couscous;A;5;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;2;1;12;Cod with wild rice and cabbage;A;5;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;2;2;453;Hake cheesy potatoes plate with creamed spinach;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;2;3;429;Tuna in four cheese sauce over loaded fries;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;2;4;452;Grilled Cod bowl with cabbage;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;2;5;463;Trout and buttery mashed potatoes mix;D;2;2.6;
4;60550a71aee87e2f54a9062a;content_based_unbiased;3;1;441;Cod with loaded fries, caramelized onions & zucchini;D;2;2.0;
4;60550a71aee87e2f54a9062a;content_based_unbiased;3;2;404;Tangy Trout with creamed spinach & creamy pasta;D;2;2.0;
4;60550a71aee87e2f54a9062a;content_based_unbiased;3;3;473;Salmon mac and cheese plate with carrots;D;2;2.0;
4;60550a71aee87e2f54a9062a;content_based_unbiased;3;4;419;Anchovies creamy pasta plate;D;2;2.0;
4;60550a71aee87e2f54a9062a;content_based_unbiased;3;5;475;Seared tuna fried rice plate with cabbage;D;2;2.0;
4;60550a71aee87e2f54a9062a;multistakeholder;1;1;97;Seared tuna over couscous;A;5;3.8;
4;60550a71aee87e2f54a9062a;multistakeholder;1;2;469;Mackerel and bell peppers cheesy potatoes mix;D;2;3.8;
4;60550a71aee87e2f54a9062a;multistakeholder;1;3;110;Tuna and eggplant bulgur mix;A;5;3.8;
4;60550a71aee87e2f54a9062a;multistakeholder;1;4;11;Trout in chimichurri over udon noodles;A;5;3.8;
4;60550a71aee87e2f54a9062a;multistakeholder;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;3.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;1;1;337;Chicken and broccoli loaded fries mix;C;3;2.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;1;2;373;Duck with loaded fries and bell peppers;D;2;2.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;1;3;330;Tangy Pork belly over brown rice;C;3;2.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;2;1;450;Veal with butter rice, spinach & fried eggplant;D;2;2.2;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;2;2;476;Beef garlic butter noodles plate with fried onions;D;2;2.2;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;2;3;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.2;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;2;4;374;Smoked turkey over loaded fries;D;2;2.2;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;2;5;461;Pork garlic butter noodles plate with zucchini;D;2;2.2;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;3;1;387;Roasted Veal bowl with caramelized onions;D;2;2.0;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.0;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;3;3;390;Roasted Duck bowl with fried peppers;D;2;2.0;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;3;4;414;Smoky Roasted ham over fried rice;D;2;2.0;
4;6062d142077e1d0ec0c9361a;content_based_unbiased;3;5;413;Veal with mac and cheese and tomatoes;D;2;2.0;
4;6062d142077e1d0ec0c9361a;multistakeholder;1;1;337;Chicken and broccoli loaded fries mix;C;3;4.2;
4;6062d142077e1d0ec0c9361a;multistakeholder;1;2;90;Roasted ham over polenta;A;5;4.2;
4;6062d142077e1d0ec0c9361a;multistakeholder;1;3;22;Beef in olive oil dressing over gnocchi;A;5;4.2;
4;6062d142077e1d0ec0c9361a;multistakeholder;1;4;330;Tangy Pork belly over brown rice;C;3;4.2;
4;6062d142077e1d0ec0c9361a;multistakeholder;1;5;7;Duck with pasta and asparagus;A;5;4.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;1;2;589;Creamy smoked turkey bowl with cabbage;E;1;2.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;1;3;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;1;4;154;Smoked turkey gnocchi plate with broccoli;B;4;2.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;1;5;552;Creamy chicken with butter rice & vegetables;E;1;2.2;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;2;1;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.4;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;2;2;580;Buttery duck bowl with vegetables;E;1;1.4;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;2;3;540;Duck in spicy mayo over fried rice;E;1;1.4;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;2;4;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;1.4;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;2;5;401;Duck in cream sauce over cheesy potatoes;D;2;1.4;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.0;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;3;2;390;Roasted Duck bowl with fried peppers;D;2;2.0;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;3;3;222;Smoked turkey with bulgur, eggplant, cabbage & celery;B;4;2.0;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.0;
4;6065ebf37208ee2d369cc67d;content_based_unbiased;3;5;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.0;
4;6065ebf37208ee2d369cc67d;multistakeholder;1;1;294;Duck brown rice plate with bell peppers;C;3;3.8;
4;6065ebf37208ee2d369cc67d;multistakeholder;1;2;154;Smoked turkey gnocchi plate with broccoli;B;4;3.8;
4;6065ebf37208ee2d369cc67d;multistakeholder;1;3;229;Smoked turkey in tomato sauce over potatoes;B;4;3.8;
4;6065ebf37208ee2d369cc67d;multistakeholder;1;4;141;Turkey with pasta, bell peppers & kale;B;4;3.8;
4;6065ebf37208ee2d369cc67d;multistakeholder;1;5;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.8;
4;60a685775202707aafbc37a9;content_based_unbiased;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.4;
4;60a685775202707aafbc37a9;content_based_unbiased;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.4;
4;60a685775202707aafbc37a9;content_based_unbiased;1;3;597;Shrimp in ranch sauce over loaded fries;E;1;1.4;
4;60a685775202707aafbc37a9;content_based_unbiased;1;4;578;Shrimp tempura over butter rice;E;1;1.4;
4;60a685775202707aafbc37a9;content_based_unbiased;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4;
4;60a685775202707aafbc37a9;content_based_unbiased;2;1;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.4;
4;60a685775202707aafbc37a9;content_based_unbiased;2;2;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.4;
4;60a685775202707aafbc37a9;content_based_unbiased;2;3;510;Shrimp and zucchini cheesy potatoes mix;E;1;2.4;
4;60a685775202707aafbc37a9;content_based_unbiased;2;4;209;Shrimp udon noodles plate with asparagus;B;4;2.4;
4;60a685775202707aafbc37a9;content_based_unbiased;2;5;309;Calamari in tahini sauce over udon noodles;C;3;2.4;
4;60a685775202707aafbc37a9;content_based_unbiased;3;1;378;Crispy Shrimp over creamy pasta;D;2;2.0;
4;60a685775202707aafbc37a9;content_based_unbiased;3;2;439;Shrimp tempura & butter rice mix;D;2;2.0;
4;60a685775202707aafbc37a9;content_based_unbiased;3;3;467;Shrimp with loaded fries and fried eggplant;D;2;2.0;
4;60a685775202707aafbc37a9;content_based_unbiased;3;4;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.0;
4;60a685775202707aafbc37a9;content_based_unbiased;3;5;388;Calamari in cream sauce over creamy pasta;D;2;2.0;
4;60a685775202707aafbc37a9;multistakeholder;1;1;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;4.0;
4;60a685775202707aafbc37a9;multistakeholder;1;2;44;Mediterranean Shrimp over wild rice;A;5;4.0;
4;60a685775202707aafbc37a9;multistakeholder;1;3;380;Grilled Shrimp tempura bowl with squash;D;2;4.0;
4;60a685775202707aafbc37a9;multistakeholder;1;4;136;Calamari with barley, beetroot, peas & mushrooms;B;4;4.0;
4;60a685775202707aafbc37a9;multistakeholder;1;5;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;4.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;1;1;337;Chicken and broccoli loaded fries mix;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;1;2;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;1;4;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;1;5;345;Smoked turkey fried rice plate with peas;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;2;1;300;Sesame Smoked turkey over bulgur;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;2;3;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;2;4;279;Duck brown rice plate with mushrooms;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;2;5;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;2.6;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;3;2;303;Duck with potatoes and zucchini;C;3;2.6;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;3;3;390;Roasted Duck bowl with fried peppers;D;2;2.6;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;3;4;320;Shrimp tempura with couscous and bell peppers;C;3;2.6;
4;60d88215cb2f2655d0e4c663;content_based_unbiased;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;2.6;
4;60d88215cb2f2655d0e4c663;multistakeholder;1;1;7;Duck with pasta and asparagus;A;5;4.6;
4;60d88215cb2f2655d0e4c663;multistakeholder;1;2;54;Turkey with sweet potatoes & vegetables;A;5;4.6;
4;60d88215cb2f2655d0e4c663;multistakeholder;1;3;6;Chicken barley plate with bell peppers;A;5;4.6;
4;60d88215cb2f2655d0e4c663;multistakeholder;1;4;25;Chicken with broccoli & wild rice;A;5;4.6;
